technique: CV
potential: 0.1
current: 1e-06
ref: RE
duration: 10000
dt: 1
dE: 1
dI: 0.001
scanRate: 0.025
ei: 0
e1: 0.35
e2: -0.2
ef: 0
cycle: 1
iRange: 12
eRange: 0
bandwith: 8

Time (s), E vs Ref (V), I (A), Cycle
13.99671021218819,0.3480220139026642,5.6369502999586985e-05,0
14.197770215236233,0.34739378094673157,5.092046194477007e-05,0
14.398875218284957,0.3422134220600128,4.690561763709411e-05,0
14.59998022133368,0.3371809124946594,4.487646583584137e-05,0
14.801085224382405,0.3321433365345001,4.314216857892461e-05,0
15.002190227431129,0.3271114230155945,4.1569830500520766e-05,0
15.203295230479853,0.32209837436676025,4.009491021861322e-05,0
15.404400233528577,0.31705406308174133,3.867716441163793e-05,0
15.6055052365773,0.3120407164096832,3.7294652429409325e-05,0
15.806610239626025,0.3070102035999298,3.594123700167984e-05,0
16.00771524267475,0.3019729256629944,3.4574830351630226e-05,0
16.208820245723473,0.2969397008419037,3.3224732760572806e-05,0
16.409925248772197,0.29191699624061584,3.185376772307791e-05,0
16.61103025182092,0.2868860363960266,3.0464279916486703e-05,0
16.812135254869645,0.2818770408630371,2.903484164562542e-05,0
17.013195257917687,0.2768653631210327,2.7565927666728385e-05,0
17.21430026096641,0.27184346318244934,2.60394299402833e-05,0
17.415405264015135,0.26681920886039734,2.4455350285279565e-05,0
17.61651026706386,0.26178357005119324,2.282300738443155e-05,0
17.817615270112583,0.2567318081855774,2.108962507918477e-05,0
18.018720273161307,0.25170978903770447,1.935252657858655e-05,0
18.21982527621003,0.24668538570404053,1.7545713490108028e-05,0
18.420930279258755,0.24165435135364532,1.56950864038663e-05,0
18.62203528230748,0.23664496839046478,1.3799674889014568e-05,0
18.823140285356203,0.23162248730659485,1.1874350093421526e-05,0
19.024245288404927,0.2265993058681488,9.935475645761471e-06,0
19.22535029145365,0.22155682742595673,8.001792593859136e-06,0
19.426455294502375,0.21652674674987793,6.08381697020377e-06,0
19.6275602975511,0.21149587631225586,4.201774572720751e-06,0
19.82862030059914,0.20646369457244873,2.3712689198873704e-06,0
20.029725303647865,0.2014370858669281,5.903930855311046e-07,0
20.23083030669659,0.1964259147644043,-1.166347942671564e-06,0
20.431935309745313,0.19139544665813446,-2.9464397357514827e-06,0
20.633040312794037,0.18638195097446442,-4.81784445582889e-06,0
20.83414531584276,0.18138068914413452,-6.8639119490399025e-06,0
21.035250318891485,0.17633606493473053,-9.144607247435488e-06,0
21.23635532194021,0.1713186651468277,-1.1725393051165156e-05,0
21.437460324988933,0.16629289090633392,-1.4591361832572147e-05,0
21.638565328037657,0.1612827032804489,-1.7739434042596258e-05,0
21.83967033108638,0.15625900030136108,-2.1133180780452676e-05,0
22.040775334135105,0.1512426733970642,-2.4740567823755555e-05,0
22.24188033718383,0.14622487127780914,-2.855657658074051e-05,0
22.442985340232553,0.1411971002817154,-3.256728814449161e-05,0
22.644045343280595,0.1361929476261139,-3.672369348350912e-05,0
22.84515034632932,0.1311587393283844,-4.10378779633902e-05,0
23.046255349378043,0.12613634765148163,-4.549243385554291e-05,0
23.247360352426767,0.12109717726707458,-5.004905324312858e-05,0
23.44846535547549,0.11607546359300613,-5.472148768603802e-05,0
23.649570358524215,0.11105398833751678,-5.946901728748344e-05,0
23.85067536157294,0.10604358464479446,-6.431804649764672e-05,0
24.051780364621663,0.10103340446949005,-6.921160820638761e-05,0
24.252885367670387,0.09601438790559769,-7.413593993987888e-05,0
24.45399037071911,0.09096922725439072,-7.910024578450248e-05,0
24.655095373767836,0.08593221753835678,-8.42330846353434e-05,0
24.85620037681656,0.08091365545988083,-8.944982982939109e-05,0
25.057305379865284,0.07589194923639297,-9.501065505901352e-05,0
25.258410382914008,0.07090029865503311,-0.00010107170965056866,0
25.45947038596205,0.06536927819252014,-0.00010937405022559687,0
25.660575389010774,0.06068127229809761,-0.00011357459152350202,0
25.861680392059498,0.055672403424978256,-0.00012041278387187049,0
26.06278539510822,0.050641849637031555,-0.0001247737236553803,0
26.263890398156946,0.04561083763837814,-0.00012654067541006953,0
26.46499540120567,0.040589284151792526,-0.00012785148283001035,0
26.666100404254394,0.03556288033723831,-0.0001307616475969553,0
26.867205407303118,0.030518488958477974,-0.00013358316209632903,0
27.06831041035184,0.025489935651421547,-0.0001329105580225587,0
27.269415413400566,0.02044416218996048,-0.000126821018056944,0
27.47052041644929,0.015418454073369503,-0.00011668657680274919,0
27.671625419498014,0.010382135398685932,-0.00010603568080114201,0
27.872730422546738,0.005377108696848154,-9.679309732746333e-05,0
28.073835425595462,0.00034163604141213,-8.916607475839555e-05,0
28.274895428643504,-0.004666435066610575,-8.292313577840105e-05,0
28.476000431692228,-0.00969601795077324,-7.773363176966086e-05,0
28.67710543474095,-0.014720573090016842,-7.332614768529311e-05,0
28.878210437789676,-0.019757350906729698,-6.954070704523474e-05,0
29.0793154408384,-0.023517277091741562,-6.393080548150465e-05,0
29.280420443887124,-0.029906408861279488,-6.49793291813694e-05,0
29.481525446935848,-0.0349043644964695,-6.135740113677457e-05,0
29.682630449984572,-0.03990500792860985,-5.8589990658219904e-05,0
29.883735453033296,-0.04496292769908905,-5.6234704970847815e-05,0
30.08484045608202,-0.049968644976615906,-5.407461503637023e-05,0
30.285945459130744,-0.05500688776373863,-5.211446841713041e-05,0
30.487050462179468,-0.060022447258234024,-5.028611849411391e-05,0
30.688155465228192,-0.06505738198757172,-4.857333988184109e-05,0
30.889260468276916,-0.07007970660924911,-4.6981967898318544e-05,0
31.090320471324958,-0.07509646564722061,-4.545771662378684e-05,0
31.291425474373682,-0.08012497425079346,-4.403899947647005e-05,0
31.492530477422406,-0.0851735919713974,-4.2749881686177105e-05,0
31.69363548047113,-0.09020698815584183,-4.1460752981947735e-05,0
31.894740483519854,-0.09524291753768921,-4.025401722174138e-05,0
32.09584548656858,-0.1002778559923172,-3.9129237848101184e-05,0
32.2969504896173,-0.10527972877025604,-3.806365202763118e-05,0
32.498055492666026,-0.11032619327306747,-3.70715388271492e-05,0
32.69916049571475,-0.11532622575759888,-3.613970329752192e-05,0
32.900265498763474,-0.12034694105386734,-3.525865395204164e-05,0
33.1013705018122,-0.1253664195537567,-3.4450767998350784e-05,0
33.30247550486092,-0.13041026890277863,-3.3692194847390056e-05,0
33.503580507909646,-0.13542652130126953,-3.296707654953934e-05,0
33.70468551095837,-0.14044791460037231,-3.2311127142747864e-05,0
33.90574551400641,-0.14545951783657074,-3.169321280438453e-05,0
34.106850517055136,-0.1505032479763031,-3.115303479717113e-05,0
34.30795552010386,-0.15550927817821503,-3.064613702008501e-05,0
34.509060523152584,-0.1605430543422699,-3.0189974495442584e-05,0
34.71016552620131,-0.16557608544826508,-2.9750101020908915e-05,0
34.91127052925003,-0.17057918012142181,-2.9365832233452238e-05,0
35.112375532298756,-0.1756332665681839,-2.8960546842426993e-05,0
35.31348053534748,-0.1806461215019226,-2.8586782718775794e-05,0
35.514585538396204,-0.18568283319473267,-2.8263946660445072e-05,0
35.71569054144493,-0.1907140612602234,-2.794537431327626e-05,0
35.91679554449365,-0.19573794305324554,-2.7787698854808696e-05,0
35.99721054571273,-0.199264258146286,-2.7597825464908965e-05,0
36.198270548760775,-0.19817346334457397,-2.2184041881700978e-05,0
36.3993755518095,-0.19300372898578644,-1.7438420400139876e-05,0
36.60048055485822,-0.1879720389842987,-1.5187813005468342e-05,0
36.80158555790695,-0.18292564153671265,-1.3522788322006818e-05,0
37.00269056095567,-0.17788970470428467,-1.2138640158809721e-05,0
37.203795564004395,-0.17285992205142975,-1.092479669750901e-05,0
37.40490056705312,-0.16782644391059875,-9.830051567405462e-06,0
37.60600557010184,-0.16281189024448395,-8.827524652588181e-06,0
37.80711057315057,-0.15778855979442596,-7.903288860688917e-06,0
38.00821557619929,-0.15276038646697998,-7.0441751631733496e-06,0
38.209320579248015,-0.1477314531803131,-6.243262305360986e-06,0
38.41042558229674,-0.14272212982177734,-5.489581781148445e-06,0
38.61153058534546,-0.1376720517873764,-4.778620223078178e-06,0
38.81263558839419,-0.13265816867351532,-4.10499842473655e-06,0
39.01369559144223,-0.12760935723781586,-3.4705590223893523e-06,0
39.21480059449095,-0.12257770448923111,-2.8766273771907436e-06,0
39.41590559753968,-0.11755791306495667,-2.313460299774306e-06,0
39.6170106005884,-0.11253704875707626,-1.7812160422181478e-06,0
39.818115603637125,-0.10751749575138092,-1.2759525134242722e-06,0
40.01922060668585,-0.10248932987451553,-7.907451617938932e-07,0
40.22032560973457,-0.09747730195522308,-3.3075821193051524e-07,0
40.4214306127833,-0.09243037551641464,1.2763014467509493e-07,0
40.62253561583202,-0.08741351217031479,5.675423722095729e-07,0
40.823640618880745,-0.08235089480876923,1.0397728829047992e-06,0
41.02474562192947,-0.0773322582244873,1.4803960084464052e-06,0
41.22585062497819,-0.07230924069881439,1.9510880520101637e-06,0
41.42695562802692,-0.06727731227874756,2.453669821989024e-06,0
41.62806063107564,-0.062252599745988846,2.9843793072359404e-06,0
41.82912063412368,-0.05723632499575615,3.543423417795566e-06,0
42.03022563717241,-0.05219649523496628,4.133270977035863e-06,0
42.23133064022113,-0.047175321727991104,4.751039341499563e-06,0
42.432435643269855,-0.042152613401412964,5.38892027179827e-06,0
42.63354064631858,-0.03710192069411278,6.0539246078405995e-06,0
42.8346456493673,-0.03208981826901436,6.716431471431861e-06,0
43.03575065241603,-0.027055807411670685,7.396636192424921e-06,0
43.23685565546475,-0.022054241970181465,8.087294190772809e-06,0
43.437960658513475,-0.017010927200317383,8.780321877566166e-06,0
43.6390656615622,-0.012000287882983685,9.495300218986813e-06,0
43.84017066461092,-0.006969120353460312,1.022818742058007e-05,0
44.04118566765828,-0.0019430663669481874,1.0969828508677892e-05,1
44.24229067070701,0.0030822954140603542,1.1714988431776874e-05,1
44.44339567375573,0.008117306977510452,1.2494713701016735e-05,1
44.644500676804455,0.013137326575815678,1.330140821664827e-05,1
44.84560567985318,0.018163496628403664,1.412591700500343e-05,1
45.0467106829019,0.02318105474114418,1.4957823623262811e-05,1
45.24781568595063,0.028213758021593094,1.583059929544106e-05,1
45.44892068899935,0.03322416916489601,1.6736794350435957e-05,1
45.650025692048075,0.03826140984892845,1.7684968042885885e-05,1
45.8511306950968,0.04327858239412308,1.8670605641091242e-05,1
46.05223569814552,0.04832574352622032,1.9720824639080092e-05,1
46.25334070119425,0.05334560573101044,2.0811263311770745e-05,1
46.45440070424229,0.05837542563676834,2.1973975890432484e-05,1
46.65550570729101,0.06339118629693985,2.322589534742292e-05,1
46.85661071033974,0.06841381639242172,2.4578235752414912e-05,1
47.05771571338846,0.0734400600194931,2.6049581720144488e-05,1
47.258820716437185,0.07846953719854355,2.763275188044645e-05,1
47.45992571948591,0.08349739760160446,2.9320919566089287e-05,1
47.66103072253463,0.08852702379226685,3.1189330911729485e-05,1
47.86213572558336,0.09357426315546036,3.319439565530047e-05,1
48.06324072863208,0.09856829047203064,3.538482269505039e-05,1
48.264345731680805,0.10359422862529755,3.7823094316991046e-05,1
48.46545073472953,0.108598493039608,4.0525155782233924e-05,1
48.66655573777825,0.11362311989068985,4.356731733423658e-05,1
48.86766074082698,0.11862929910421371,4.6950968680903316e-05,1
49.0687657438757,0.12364354729652405,5.073445936432108e-05,1
49.26982574692374,0.12865571677684784,5.495296136359684e-05,1
49.47093074997247,0.13368305563926697,5.9718189731938764e-05,1
49.67203575302119,0.13868816196918488,6.494758417829871e-05,1
49.873140756069915,0.14370664954185486,7.067702244967222e-05,1
50.07424575911864,0.1487206667661667,7.675815868424252e-05,1
50.27535076216736,0.15373492240905762,8.300511399284005e-05,1
50.47645576521609,0.15876515209674835,8.911655459087342e-05,1
50.67756076826481,0.1638021022081375,9.480886365054175e-05,1
50.878665771313536,0.16883809864521027,9.991815022658557e-05,1
51.07977077436226,0.17387419939041138,0.00010443784412927926,1
51.48198078045971,0.18459971249103546,0.00011198333231732249,1
51.68308578350843,0.18908102810382843,0.00011348156840540469,1
51.884190786557156,0.1941004991531372,0.0001159500316134654,1
52.0852507896052,0.19911205768585205,0.00011761233326978981,1
52.28635579265392,0.20415544509887695,0.0001187589587061666,1
52.487460795702646,0.20917539298534393,0.00011963326687691733,1
52.68856579875137,0.21421010792255402,0.00012041830632369965,1
52.889670801800094,0.21925094723701477,0.00012120180326746777,1
53.09077580484882,0.22428496181964874,0.00012174048606539145,1
53.29188080789754,0.22930315136909485,0.0001219197511090897,1
53.492985810946266,0.23433923721313477,0.00012160767801105976,1
53.69409081399499,0.2393648475408554,0.00012055782281095162,1
53.895195817043714,0.24438948929309845,0.0001185928049380891,1
54.09630082009244,0.2494271844625473,0.00011575934331631288,1
54.29740582314116,0.25444990396499634,0.00011212110985070467,1
54.498510826189886,0.2595066726207733,0.00010790935630211607,1
54.69961582923861,0.2645356357097626,0.00010326047049602494,1
54.90067583228665,0.2695750892162323,9.845948807196692e-05,1
55.101780835335376,0.2745838165283203,9.372648491989821e-05,1
55.3028858383841,0.279609352350235,8.922551933210343e-05,1
55.503990841432824,0.2846284508705139,8.504966535838321e-05,1
55.70509584448155,0.28965508937835693,8.12407597550191e-05,1
55.90620084753027,0.29467442631721497,7.779939187457785e-05,1
56.107305850578996,0.2997101843357086,7.469348929589614e-05,1
56.30841085362772,0.3047522008419037,7.19469171599485e-05,1
56.509515856676444,0.3097715377807617,6.945718632778153e-05,1
56.91172586277389,0.3186837434768677,6.559149915119633e-05,1
57.112830865822616,0.3248921036720276,6.400707934517413e-05,1
57.31393586887134,0.3298772871494293,6.228992424439639e-05,1
57.51499587191938,0.3349134027957916,6.091860996093601e-05,1
57.716100874968106,0.339921236038208,5.9724305174313486e-05,1
57.91720587801683,0.3449750244617462,5.8704372349893674e-05,1
57.99762087923591,0.34853678941726685,5.806285480502993e-05,1
58.19868088228395,0.34740301966667175,5.261343903839588e-05,1
58.399785885332676,0.3422175943851471,4.8550435167271644e-05,1
58.6008908883814,0.33718281984329224,4.649582479032688e-05,1
58.801995891430124,0.3321513533592224,4.4756878196494654e-05,1
59.00310089447885,0.32711848616600037,4.3178501073271036e-05,1
59.20420589752757,0.32209861278533936,4.169177555013448e-05,1
59.405310900576296,0.3170776069164276,4.0275284845847636e-05,1
59.60641590362502,0.3120471239089966,3.888730498147197e-05,1
59.807520906673744,0.3070150315761566,3.7540743505815044e-05,1
60.00862590972247,0.30200377106666565,3.6177800211589783e-05,1
60.20973091277119,0.2969595193862915,3.482935426291078e-05,1
60.410835915819916,0.29194772243499756,3.3460866688983515e-05,1
60.61194091886864,0.2869001030921936,3.206529436283745e-05,1
60.813045921917364,0.28190210461616516,3.063840267714113e-05,1
61.014105924965406,0.27687588334083557,2.916143239417579e-05,1
61.21521092801413,0.271843820810318,2.7630527256405912e-05,1
61.416315931062854,0.2668178379535675,2.6048324798466638e-05,1
61.61742093411158,0.26178544759750366,2.4406917873420753e-05,1
61.8185259371603,0.25672197341918945,2.2651651306659915e-05,1
62.01963094020903,0.2517070174217224,2.089584268105682e-05,1
62.22073594325775,0.2466830611228943,1.9065619198954664e-05,1
62.421840946306475,0.2416546791791916,1.7177624613395892e-05,1
62.6229459493552,0.23665949702262878,1.5231712495733518e-05,1
62.82405095240392,0.2316277027130127,1.3255077647045255e-05,1
63.02515595545265,0.2266043722629547,1.124736536439741e-05,1
63.22626095850137,0.22158227860927582,9.238999155058991e-06,1
63.427365961550095,0.21653719246387482,7.225577064673416e-06,1
63.62847096459882,0.21150173246860504,5.257209522824269e-06,1
63.82953096764686,0.206480473279953,3.3370683922839817e-06,1
64.03063597069558,0.20144671201705933,1.4573683984053787e-06,1
64.23174097374431,0.19641868770122528,-3.7808467823197134e-07,1
64.43284597679303,0.19141066074371338,-2.2212900603335584e-06,1
64.63395097984176,0.18638557195663452,-4.12912413594313e-06,1
64.83505598289048,0.18137884140014648,-6.19970114712487e-06,1
65.0361609859392,0.1763416826725006,-8.479177267872728e-06,1
65.23726598898793,0.17133311927318573,-1.104517014027806e-05,1
65.43837099203665,0.16629411280155182,-1.3900505109631922e-05,1
65.63947599508538,0.16128771007061005,-1.7027234207489528e-05,1
65.8405809981341,0.15627314150333405,-2.042675987468101e-05,1
66.04168600118282,0.15124650299549103,-2.4073855456663296e-05,1
66.24279100423155,0.14622525870800018,-2.7908215997740626e-05,1
66.44389600728027,0.14120732247829437,-3.194255623384379e-05,1
66.64495601032831,0.1361924260854721,-3.613720036810264e-05,1
66.84606101337704,0.13115382194519043,-4.0511942643206567e-05,1
67.04716601642576,0.12613002955913544,-4.499833084992133e-05,1
67.24827101947449,0.12110248953104019,-4.957263445248827e-05,1
67.44937602252321,0.11610029637813568,-5.4282485507428646e-05,1
67.65048102557193,0.11106090992689133,-5.910255276830867e-05,1
67.85158602862066,0.10604742914438248,-6.403942097676918e-05,1
68.05269103166938,0.10102632641792297,-6.908009527251124e-05,1
68.2537960347181,0.09600700438022614,-7.420749898301437e-05,1
68.45490103776683,0.09099090099334717,-7.950250437716022e-05,1
68.65600604081556,0.08594974130392075,-8.515863009961322e-05,1
68.85711104386428,0.08093280345201492,-9.104131459025666e-05,1
69.058216046913,0.07591347396373749,-9.734912600833923e-05,1
69.25932104996173,0.07091467082500458,-0.00010421985643915832,1
69.46038105300977,0.06501010060310364,-0.00011260779137955979,1
69.6614860560585,0.06072140857577324,-0.00011836586054414511,1
69.86259105910722,0.05568870157003403,-0.00012489793880376965,1
70.06369606215594,0.0506618432700634,-0.00012931246601510793,1
70.26480106520467,0.04561591148376465,-0.0001309112412855029,1
70.46590606825339,0.04058567062020302,-0.00013082384248264134,1
70.66701107130211,0.03555357828736305,-0.0001299117284361273,1
70.86811607435084,0.030510108917951584,-0.00012619564950000495,1
71.06922107739956,0.025468716397881508,-0.00011773039295803756,1
71.27032608044829,0.020436396822333336,-0.0001058960915543139,1
71.47143108349701,0.015422067604959011,-9.428372868569568e-05,1
71.67253608654573,0.010392130352556705,-8.462266123387963e-05,1
71.87364108959446,0.005393254105001688,-7.689839549129829e-05,1
72.07474609264318,0.0003601649368647486,-7.069818821037188e-05,1
72.27580609569122,-0.003439703257754445,-6.343761197058484e-05,1
72.47691109873995,-0.009798888117074966,-6.310638855211437e-05,1
72.67801610178867,-0.01480206847190857,-5.874919952475466e-05,1
72.8791211048374,-0.019827622920274734,-5.538853656616993e-05,1
73.08022610788612,-0.024829959496855736,-5.258320379653014e-05,1
73.28133111093484,-0.029863892123103142,-5.014705311623402e-05,1
73.48243611398357,-0.03488283231854439,-4.797074871021323e-05,1
73.68354111703229,-0.03991023451089859,-4.602728222380392e-05,1
73.88464612008102,-0.04495308920741081,-4.425862061907537e-05,1
74.08575112312974,-0.0499652661383152,-4.26076258008834e-05,1
74.28685612617846,-0.05500004440546036,-4.111191810807213e-05,1
74.48796112922719,-0.060009222477674484,-3.9709040720481426e-05,1
74.68906613227591,-0.06504208594560623,-3.841613215627149e-05,1
74.89017113532464,-0.07006879150867462,-3.721154644154012e-05,1
75.09123113837268,-0.07508961856365204,-3.608627230278216e-05,1
75.2923361414214,-0.08010505139827728,-3.5009292332688347e-05,1
75.49344114447013,-0.08516120910644531,-3.4047625376842916e-05,1
75.69454614751885,-0.09018675982952118,-3.308588929940015e-05,1
75.89565115056757,-0.09521685540676117,-3.220922371838242e-05,1
76.0967561536163,-0.10026025027036667,-3.136156374239363e-05,1
76.29786115666502,-0.10527227073907852,-3.056714194826782e-05,1
76.49896615971375,-0.11030220240354538,-2.982251317007467e-05,1
76.70007116276247,-0.11530393362045288,-2.913653224823065e-05,1
76.9011761658112,-0.12034501135349274,-2.849948032235261e-05,1
77.10228116885992,-0.12535157799720764,-2.7899022825295106e-05,1
77.30338617190864,-0.13040319085121155,-2.7355361453373916e-05,1
77.50449117495737,-0.13542060554027557,-2.684495302673895e-05,1
77.70559617800609,-0.14045129716396332,-2.6371695639682002e-05,1
77.90665618105413,-0.14547643065452576,-2.5934059522114694e-05,1
78.10776118410286,-0.15050049126148224,-2.551168654463254e-05,1
78.30886618715158,-0.15553542971611023,-2.509031764930114e-05,1
78.5099711902003,-0.1605517417192459,-2.4672406652825885e-05,1
78.71107619324903,-0.165577694773674,-2.4254592062789015e-05,1
78.91218119629775,-0.17059555649757385,-2.3890974262030795e-05,1
79.11328619934648,-0.1756390929222107,-2.3559019609820098e-05,1
79.3143912023952,-0.18065305054187775,-2.3293940103030764e-05,1
79.51549620544392,-0.1856890618801117,-2.3049435185384937e-05,1
79.71660120849265,-0.19071193039417267,-2.2837011783849448e-05,1
79.91770621154137,-0.19573894143104553,-2.2668056772090495e-05,1
79.99812121276045,-0.19927792251110077,-2.2561725927516818e-05,1
80.1991812158085,-0.1981431543827057,-1.7540078260935843e-05,1
80.40028621885722,-0.1929941326379776,-1.335508750344161e-05,1
80.60139122190594,-0.18795980513095856,-1.1526405614858959e-05,1
80.80249622495467,-0.18291626870632172,-1.0234048204438295e-05,1
81.00360122800339,-0.17788425087928772,-9.1747770056827e-06,1
81.20470623105211,-0.17286406457424164,-8.26071573101217e-06,1
81.40581123410084,-0.1678212285041809,-7.431171070493292e-06,1
81.60691623714956,-0.16279712319374084,-6.67810036247829e-06,1
81.80802124019829,-0.1577698141336441,-5.96936888541677e-06,1
82.00912624324701,-0.1527501791715622,-5.306234015733935e-06,1
82.21023124629573,-0.14772261679172516,-4.739828455058159e-06,1
82.41133624934446,-0.14269928634166718,-4.128627551835962e-06,1
82.61244125239318,-0.13766390085220337,-3.564990493032383e-06,1
82.8135462554419,-0.13264034688472748,-3.022157670784509e-06,1
83.01460625848995,-0.12761174142360687,-2.503969426470576e-06,1
83.21571126153867,-0.12257624417543411,-2.014782694459427e-06,1
83.4168162645874,-0.11754768341779709,-1.5526029528700747e-06,1
83.61792126763612,-0.11253666877746582,-1.1094258525190526e-06,1
83.81902627068484,-0.10751903057098389,-6.844805966466083e-07,1
84.02013127373357,-0.10249578207731247,-2.730538994910603e-07,1
84.22123627678229,-0.09746231138706207,1.3293377776335547e-07,1
