technique: CA
potential: 0.35
current: 1e-06
ref: RE
duration: 20.0
dt: 0.5
dE: 1
dI: 0.001
scanRate: 0.1
ei: 0
e1: 1
e2: -1
ef: 0
cycle: 0
iRange: 2
eRange: 0
bandwith: 8

Time (s), E vs Ref (V), I (A), Cycle
0.0,0.9167835712432861,0.0,0
0.5000099960307125,0.3478436768054962,8.498258763367517e-10,0
1.000019992061425,0.34750014543533325,9.257879463042684e-10,0
1.5000299880921375,0.343377947807312,1.0042822129463502e-09,0
2.00003998412285,0.3447520136833191,1.0718040899249104e-09,0
2.5000499801535625,0.34440848231315613,1.1140053324254495e-09,0
3.000059976184275,0.3437214493751526,1.1587385495559488e-09,0
3.5000699722149875,0.34509554505348206,1.2085359379909733e-09,0
4.0000799682457,0.34612607955932617,1.2524251635781525e-09,0
4.5000899642764125,0.3471566438674927,1.263397497730523e-09,0
5.000099960307125,0.3478436768054962,1.3089748174266447e-09,0
5.5001099563378375,0.3471566438674927,1.3798727716007875e-09,0
6.00011995236855,0.34612607955932617,1.4136337656012188e-09,0
6.5001299483992625,0.34750014543533325,1.3908451057531579e-09,0
7.000139944429975,0.3447520136833191,1.4254500912969092e-09,0
7.5001499404606875,0.34062981605529785,1.4887518995365667e-09,0
8.0001599364914,0.3409733176231384,1.5410812626015513e-09,0
8.500169932522113,0.3409733176231384,1.5149166365802103e-09,0
9.000179928552825,0.3409733176231384,1.5140725340145877e-09,0
9.500189924583538,0.3392557203769684,1.5284209453625408e-09,0
10.00019992061425,0.3409733176231384,1.4879077969709442e-09,0
10.500209916644963,0.33959925174713135,1.443174579840445e-09,0
11.000219912675675,0.3402862846851349,1.4026614314488484e-09,0
11.500229908706388,0.3409733176231384,1.4009733373399058e-09,0
12.0002399047371,0.34303441643714905,1.3452677860570361e-09,0
12.500249900767813,0.343377947807312,1.3131948861655474e-09,0
13.000259896798525,0.3413168489933014,1.302222552013177e-09,0
13.500269892829238,0.3413168489933014,1.3258552034045579e-09,0
14.00027988885995,0.34303441643714905,1.2996905773832168e-09,0
14.500289884890663,0.34166035056114197,1.2887182432308464e-09,0
15.000299880921375,0.3402862846851349,1.3216351346656552e-09,0
15.500309876952088,0.3409733176231384,1.3224791262089752e-09,0
16.0003198729828,0.3413168489933014,1.319947151579015e-09,0
16.500329869013513,0.34200388193130493,1.3055986292087596e-09,0
17.000339865044225,0.3409733176231384,1.3511759489048814e-09,0
17.500349861074938,0.3468131124973297,1.3005345689265368e-09,0
18.00035985710565,0.3488742411136627,1.2456728981646847e-09,0
18.500369853136363,0.3505918085575104,1.1849032865995923e-09,0
19.000379849167075,0.34646961092948914,1.2178201780344011e-09,0
19.500389845197788,0.34612607955932617,1.216132194947761e-09,0
20.000000841231667,0.34750014543533325,1.406881500187751e-09,0
